state_key,state,no,constituency_name,reserved,y2021_winner_name,y2016_winner_name,y2026_winner_name,status,updated_at,y2021_winner_party,y2016_winner_party,y2026_winner_party
WEST_BENGAL,West Bengal,154,Behala Paschim,GEN,Partha Chatterjee,Partha Chatterjee,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,155,Maheshtala,GEN,Dulal Chandra Das,Kasturi Das,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,156,Budge Budge,GEN,Ashok Kumar Deb,Ashok Kumar Deb,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,157,Metiaburuz,GEN,Abdul Khaleque Molla,Abdul Khaleque Molla,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,158,Kolkata Port,GEN,Firhad Hakim,Firhad Hakim,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,159,Bhabanipur,GEN,Sovandeb Chattopadhyay,Mamata Banerjee,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,160,Rashbehari,GEN,Debasish Kumar,Sobhandeb Chattopadhyay,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,161,Ballygunge,GEN,Subrata Mukherjee,Subrata Mukherjee,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,162,Chowrangee,GEN,Nayna Bandyopadhyay,Nayna Bandyopadhyay,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,163,Entally,GEN,Swarna Kamal Saha,Swarna Kamal Saha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,164,Beleghata,GEN,Paresh Paul,Paresh Paul,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,165,Jorasanko,GEN,Vivek Gupta,Smita Bakshi,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,166,Shyampukur,GEN,Shashi Panja,Shashi Panja,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,167,Maniktala,GEN,Sadhan Pande,Sadhan Pande,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,168,Kashipur-Belgachhia,GEN,Atin Ghosh,Mala Saha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,169,Bally,GEN,Rana Chatterjee,Baishali Dalmiya,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,170,Howrah Uttar,GEN,Gautam Chowdhuri,Laxmi Ratan Shukla,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,171,Howrah Madhya,GEN,Arup Roy,Arup Roy,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,172,Shibpur,GEN,Manoj Tiwary,Jatu Lahiri,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,173,Howrah Dakshin,GEN,Nandita Chowdhury,Brajamohan Mazumder,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,174,Sankrail (SC),SC,Priya Paul,Sital Kumar Sardar,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,175,Panchla,GEN,Gulsan Mullick,Gulsan Mullick,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,176,Uluberia Purba,GEN,Bidesh Ranjan Bose,Haider Aziz Safwi,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,177,Uluberia Uttar (SC),SC,Nirmal Maji,Dr. Nirmal Maji,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,178,Uluberia Dakshin,GEN,Pulak Roy,Pulak Roy,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,179,Shyampur,GEN,Kalipada Mandal,Kalipada Mandal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,180,Bagnan,GEN,Arunava Sen,Arunava Sen,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,181,Amta,GEN,Sukanta Kumar Paul,Asit Mitra,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,182,Udaynarayanpur,GEN,Samir Kumar Panja,Samir Kumar Panja,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,183,Jagatballavpur,GEN,Sitanath Ghosh,Muhammad Abdul Ghani,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,184,Domjur,GEN,Kalyan Ghosh,Rajib Banerjee,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,185,Uttarpara,GEN,Kanchan Mullick,Prabir Kumar Ghosal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,186,Sreerampur,GEN,Sudipto Roy,Sudipto Roy,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,187,Champdani,GEN,Arindam Guin,Abdul Mannan,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,188,Singur,GEN,Becharam Manna,Rabindranath Bhattacharya,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,189,Chandannagar,GEN,Indranil Sen,Indranil Sen,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,190,Chunchura,GEN,Asit Mazumdar,Asit Mazumder,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,191,Balagarh (SC),SC,Manoranjan Byapari,Ashim Kumar Majhi,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,192,Pandua,GEN,Ratna De Nag,Sk. Amjad Hossain,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,193,Saptagram,GEN,Tapan Dasgupta,Tapan Dasgupta,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,194,Chanditala,GEN,Swati Khandoker,Swati Khandoker,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,195,Jangipara,GEN,Snehasis Chakraborty,Snehasis Chakraborty,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,196,Haripal,GEN,Karabi Manna,Becharam Manna,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,197,Dhanekhali (SC),SC,Ashima Patra,Ashima Patra,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,198,Tarakeswar,GEN,Ramendu Sinharay,Rachhpal Singh,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,199,Pursurah,GEN,Biman Ghosh,M. Nuruzzaman,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,200,Arambagh,SC,Madhusudan Bag,Krishna Chandra Santra,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,201,Goghat (SC),SC,Biswanath Karak,Manas Majumdar,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,202,Khanakul,GEN,Susanta Ghosh,Iqbal Ahmed,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,203,Tamluk,GEN,Soumen Mahapatra,Ashok Dinda,,,2026-04-06T06:49:21Z,TMC,CPI,
WEST_BENGAL,West Bengal,204,Panskura Purba,GEN,Biplab Roy Chowdhury,Sheikh Ibrahim Ali,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,205,Panskura Paschim,GEN,Firoja Bibi,Firoja Bibi,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,206,Moyna,GEN,Ashok Dinda,Sangram Kumar Dolai,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,207,Nandakumar,GEN,Sukumar De,Sukumar De,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,208,Mahisadal,GEN,Tilak Kumar Chakraborty,Sudarsan Ghosh Dastidar,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,209,Haldia (SC),SC,Tapasi Mondal,Tapasi Mondal,,,2026-04-06T06:49:21Z,BJP,CPI(M),
WEST_BENGAL,West Bengal,210,Nandigram,GEN,Suvendu Adhikari,Suvendu Adhikari,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,211,Chandipur,GEN,Soham Chakraborty,Amiya Kanti Bhattacharjee,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,212,Patashpur,GEN,Uttam Barik,Jyotirmoy Kar,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,213,Kanthi Uttar,GEN,Sumita Sinha,Banasri Maity,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,214,Bhagabanpur,GEN,Rabindranath Maity,Ardhendu Maity,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,215,Khejuri (SC),SC,Shantanu Pramanik,Ranajit Mondal,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,216,Kanthi Dakshin,GEN,Arup Kumar Das,Dibyendu Adhikari,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,217,Ramnagar,GEN,Akhil Giri,Akhil Giri,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,218,Egra,GEN,Tarun Kumar Maity,Samares Das,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,219,Dantan,GEN,Bikram Chandra Pradhan,Bikram Chandra Pradhan,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,220,Nayagram (ST),ST,Dulal Murmu,Dulal Murmu,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,221,Gopiballavpur,GEN,Khagendra Nath Mahata,Churamani Mahata,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,222,Jhargram,GEN,Birbaha Hansda,Sukumar Hansda,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,223,Keshiary (ST),ST,Paresh Murmu,Paresh Murmu,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,224,Kharagpur Sadar,GEN,Hiran Chatterjee,Dilip Ghosh,,,2026-04-06T06:49:21Z,BJP,BJP,
WEST_BENGAL,West Bengal,225,Narayangarh,GEN,Surja Kanta Atta,Prodyut Kumar Ghosh,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,226,Sabang,GEN,Manas Bhunia,Manas Bhunia,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,227,Pingla,GEN,Ajit Maity,Saumen Kumar Mahapatra,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,228,Kharagpur,GEN,Dinen Roy,Dinen Roy,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,229,Debra,GEN,Humayun Kabir,Selima Khatun,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,230,Daspur,GEN,Mamata Bhunia,Mamata Bhunia,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,231,Ghatal (SC),SC,Shital Kapat,Shankar Dolai,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,232,Chandrakona (SC),SC,Arup Dhara,Chhaya Dolai,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,233,Garbeta,GEN,Uttara Singha,Ashis Chakraborty,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,234,Salboni,GEN,Srikanta Mahata,Srikanta Mahata,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,235,Keshpur (SC),SC,Siuli Saha,Seuli Saha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,236,Medinipur,GEN,June Malia,Mrigendra Nath Maiti,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,237,Binpur (ST),ST,Debnath Hansda,Khagendranath Hembram,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,238,Bandwan (ST),ST,Rajib Lochan Saren,Rajib Lochan Saren,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,239,Balarampur,GEN,Baneswar Mahato,Shantiram Mahato,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,240,Baghmundi,GEN,Sushanta Mahato,Nepal Mahata,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,241,Joypur,GEN,Narahari Mahato,Shaktipada Mahato,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,242,Purulia,GEN,Sudip Kumar Mukherjee,Sudip Kumar Mukherjee,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,243,Manbazar (ST),ST,Sandhya Rani Tudu,Sandhya Rani Tudu,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,244,Kashipur,GEN,Kamalakanta Hansda,Swapan Kumar Beltharia,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,245,Para (SC),SC,Nadiar Chand Bouri,Umapada Bauri,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,246,Raghunathpur (SC),SC,Vivekananda Bauri,Purna Chandra Bauri,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,247,Saltora (SC),SC,Chandana Bauri,Swapan Bouri,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,248,Chhatna,GEN,Satyanarayan Mukhopadhyay,Dhirendra Nath Layek,,,2026-04-06T06:49:21Z,BJP,RSP,
WEST_BENGAL,West Bengal,249,Ranibandh (ST),ST,Jyotsna Mandi,Jyotsna Mandi,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,250,Raipur (ST),ST,Mrityunjoy Murmu,Birendra Nath Tudu,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,251,Taldangra,GEN,Arup Chakraborty,Samir Chakraborty,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,252,Bankura,GEN,Niladri Sekhar Dana,Shampa Daripa,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,253,Barjora,GEN,Alok Mukherjee,Sujit Chakraborty,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,254,Onda,GEN,Amarnath Shakha,Arup Kumar Khan,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,255,Bishnupur,GEN,Tanmay Ghosh,Tushar Kanti Bhattacharya,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,256,Katulpur (SC),SC,Harakali Protiher,Shyamal Santra,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,257,Indas,SC,Nirmal Kumar Dhara,Gurupada Mete,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,258,Sonamukhi (SC),SC,Dibakar Gharami,Ajit Ray,,,2026-04-06T06:49:21Z,BJP,CPI(M),
WEST_BENGAL,West Bengal,259,Khandaghosh (SC),SC,Nabin Chandra Bag,Nabin Chandra Bag,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,260,Bardhaman Dakshin,GEN,Khokan Das,Rabiranjan Chattopadhyay,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,261,Raina (SC),SC,Shampa Dhara,Nepal Ghorui,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,262,Jamalpur (SC),SC,Alok Kumar Majhi,Samar Hazra,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,263,Monteswar,GEN,Siddiqullah Chowdhury,Sajal Panja,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,264,Kalna (SC),SC,Deboprasad Bag,Biswajit Kundu,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,265,Memari,GEN,Madhusudan Bhattacharya,Begum Nargis,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,266,Bardhaman Uttar,SC,Nisith Kumar Malik,Nisith Kumar Malik,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,267,Bhatar,GEN,Mangobinda Adhikari,Subhash Mondal,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,268,Purbasthali Dakshin,GEN,Swapan Debnath,Swapan Debnath,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,269,Purbasthali Uttar,GEN,Tapan Chatterjee,Pradip Kumar Saha,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,270,Katwa,GEN,Rabindranath Chatterjee,Rabindranath Chatterjee,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,271,Ketugram,GEN,Sheikh Shahnawaz,Sekh Sahonawez,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,272,Mangalkot,GEN,Apurba Chowdhury,Siddiqullah Chowdhury,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,273,Ausgram (SC),SC,Abhedananda Thander,Abhedananda Thander,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,274,Galsi (SC),SC,Nepal Ghorui,Alok Kumar Majhi,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,275,Pandabeswar,GEN,Narendranath Chakraborty,Jitendra Tiwari,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,276,Durgapur Purba,GEN,Pradip Mazumdar,Santosh Debray,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,277,Durgapur Paschim,GEN,Lakshman Chandra Ghorui,Biswanath Parial,,,2026-04-06T06:49:21Z,BJP,INC,
WEST_BENGAL,West Bengal,278,Raniganj,GEN,Tapas Banerjee,Runu Dutta,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,279,Jamuria,GEN,Hareram Singh,Jahanara Khan,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,280,Asansol Dakshin,GEN,Agnimitra Paul,Tapas Banerjee,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,281,Asansol Uttar,GEN,Moloy Ghatak,Moloy Ghatak,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,282,Kulti,GEN,Ajay Kumar Poddar,Ujjal Chatterjee,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,283,Barabani,GEN,Bidhan Upadhyay,Bidhan Upadhyay,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,284,Dubrajpur (SC),SC,Anup Kumar Saha,Chandra Naresh Bauri,,,2026-04-06T06:49:21Z,BJP,TMC,
WEST_BENGAL,West Bengal,285,Suri,GEN,Bikash Roy Choudhury,Asok Kumar Chattopadhyay,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,286,Bolpur,GEN,Chandranath Sinha,Chandranath Sinha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,287,Nanoor (SC),SC,Bidhan Chandra Majhi,Shyamali Pradhan,,,2026-04-06T06:49:21Z,TMC,CPI(M),
WEST_BENGAL,West Bengal,288,Labpur,GEN,Abhijit Sinha,Manirul Islam,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,289,Sainthia (SC),SC,Nilabati Saha,Nilabati Saha,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,290,Mayureswar,GEN,Abhijit Roy,Abhijit Roy,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,291,Rampurhat,GEN,Ashish Banerjee,Asish Banerjee,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,292,Hansan,GEN,Ashok Chattopadhyaya,Miltan Rasid,,,2026-04-06T06:49:21Z,TMC,INC,
WEST_BENGAL,West Bengal,293,Nalhati,GEN,Rajendra Prasad Singh,Moinuddin Shams,,,2026-04-06T06:49:21Z,TMC,TMC,
WEST_BENGAL,West Bengal,294,Murarai,GEN,Mosarraf Hossain,Abdur Rahaman Liton,,,2026-04-06T06:49:21Z,TMC,TMC,
